collection_kit_id	ck_number	sample_id	sample_number	sample_type	usage_type	container	additional_info	scheduled_date	ck_collection_date	ck_collect_time	collected_date	collected_time	collection_method	animal_id	diet_no	recipe_number	recipe_change_number	material_number	lot_number	substance_number	substance_change_number	date_code	batch_code	formula_req_info_id	test_id	test_number	cp_phase	test_day	test_num_or_med_test_name	primary_investigator	requester_name	ck_is_deleted	sample_is_deleted	sent_to_lab_date	is_partial	sample_created_date	sample_modified_date	received_by	storage_condition	sample_status	special_instructions	io_number	io_description	instructions_to_lab	ck_location	sample_location	analysis_lab	is_result_completed	work_plan_number	work_plan_name	work_plan_type	chamber_name	pull_number	physcl_anlys_type	work_plan_investigator	shipment_tracking_no	po_number	priority	is_rush_smpl	ext_lab_sample_num	non_compliant	restriction_name	prep_mthd_id	prepmethod	year	month	dag_id	dag_run_id	dr_load_date
58035778	F-50179235	2198189	F-50179235-004S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	14699											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035784	F-50179241	2198213	F-50179241-004S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	14643											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035784	F-50179241	2198217	F-50179241-008S	Feces	Secondary	Cryovial TAMU pre-weighed		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	14643											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035796	F-50179253	2198261	F-50179253-004S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	16241											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035798	F-50179255	2198269	F-50179255-004S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	16241											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035802	F-50179259	2198287	F-50179259-006S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	16250											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160702894	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035605	F-50179062	2197457	F-50179062-004S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	13838											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035611	F-50179068	2197483	F-50179068-006S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	6909											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160702894	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035618	F-50179075	2197512	F-50179075-009S	Feces	Secondary	Cryovial TAMU pre-weighed		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	17154											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035624	F-50179081	2197536	F-50179081-006S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13839											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160702894	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035626	F-50179083	2197541	F-50179083-002S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	15181											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035626	F-50179083	2197547	F-50179083-008S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	15181											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2019-12-26			Disposed		101186	101186 Gastrointestinal Investigation					No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035632	F-50179089	2197568	F-50179089-002S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	14689											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035636	F-50179093	2197585	F-50179093-001P	Feces	Primary	Bag		2019-12-17	2019-12-17	pre feeding	2019-12-17		NA	15068											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Ariane Piper		Available		101186	101186 Gastrointestinal Investigation			ARL Nitrogen Cabinet #1 - All - All	C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035640	F-50179097	2197603	F-50179097-001P	Feces	Primary	Bag		2019-12-16	2019-12-16	pre feeding	2019-12-16	11:00 AM	NA	7068											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Ariane Piper		Available		101186	101186 Gastrointestinal Investigation			ARL Nitrogen Cabinet #1 - All - All	C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035646	F-50179103	2197631	F-50179103-002S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13832											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035646	F-50179103	2197638	F-50179103-009S	Feces	Secondary	Cryovial TAMU pre-weighed		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13832											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035649	F-50179106	2197649	F-50179106-002S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	14685											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035649	F-50179106	2197653	F-50179106-006S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	14685											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160702894	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035651	F-50179108	2197665	F-50179108-009S	Feces	Secondary	Cryovial TAMU pre-weighed		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	14643											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035659	F-50179116	2197700	F-50179116-008S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	14699											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2019-12-26			Disposed		101186	101186 Gastrointestinal Investigation					No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035666	F-50179123	2197732	F-50179123-004S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13945											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035668	F-50179125	2197739	F-50179125-002S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13838											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035672	F-50179129	2197759	F-50179129-004S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13796											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035674	F-50179131	2197770	F-50179131-006S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	15354											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160702894	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035676	F-50179133	2197781	F-50179133-008S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	14641											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2019-12-26			Disposed		101186	101186 Gastrointestinal Investigation					No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035678	F-50179135	2197788	F-50179135-006S	Feces	Secondary	Cryovial 2 mL		2019-12-16	2019-12-16	pre feeding	2019-12-26		NA	13840											95400	105536	Pre-Feed	24	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160702894	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035686	F-50179143	2197819	F-50179143-002S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	13973											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Rachel Rusk		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035702	F-50179159	2197888	F-50179159-007S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13839											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035710	F-50179167	2197917	F-50179167-004S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13827											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Nicole Green		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035716	F-50179173	2197941	F-50179173-004S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	14683											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035727	F-50179184	2197983	F-50179184-006S	Feces	Secondary	Cryovial 2 mL		2020-02-25	2020-02-25	pre feeding	2020-03-12		NA	15306											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160702894	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035729	F-50179186	2197989	F-50179186-004S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	13869											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Pending Shipment		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No										A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035735	F-50179192	2198016	F-50179192-007S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	7068											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23	Rachel Rusk		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160779688	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035735	F-50179192	2198017	F-50179192-008S	Feces	Secondary	Cryovial TAMU pre-weighed		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	7068											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035737	F-50179194	2198018	F-50179194-001P	Feces	Primary	Bag		2020-02-24	2020-02-24	pre feeding	2020-02-24		NA	7068											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0		N	2019-11-21	2021-02-27	Ariane Piper		Available		101186	101186 Gastrointestinal Investigation			ARL CORI Water Bath - All - All	C9-Analytical Research Lab, C9-Food Science Lab	Yes										A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035743	F-50179200	2198047	F-50179200-006S	Feces	Secondary	Cryovial 2 mL		2020-01-21	2020-01-21	pre feeding	2020-01-24		NA	15344											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-23	N	2019-11-21	2020-03-23			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930160702894	 7000008171	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035750	F-50179207	2198075	F-50179207-002S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	13829											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035752	F-50179209	2198089	F-50179209-008S	Feces	Secondary	Cryovial TAMU pre-weighed		2020-01-22	2020-01-22	pre feeding	2020-01-24		NA	15068											95400	105536	Treatment (test)	32	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-09-28	N	2019-11-21	2020-09-28			Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				MLM Medical Lab (formerly MD Biosciences)	No								1Z6912930159758006	7000015659	A1	No		No				2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
58035754	F-50179211	2198091	F-50179211-002S	Feces	Secondary	Cryovial 2 mL		2020-02-24	2020-02-24	pre feeding	2020-03-12		NA	15068											95400	105536	Treatment (test)	66	FP885.1.1.0-A-C-D-ADH-MULTI-112-MULTI	Matthew Jackson	Matthew Jackson	0	0	2020-03-30	N	2019-11-21	2020-03-30	Nicole Green		Sent to Lab (External)		101186	101186 Gastrointestinal Investigation				Metabolon Inc	No								1Z6912930160070942	 7000008276	A1	No		No		866	Snap Freeze Feces	2019	11	hills-rd-etl-spark-demo	manual__2024-12-09T21:15:45.864051+00:00	2024-12-09 21:42:24.000 -0500
